x	y
635968	3786
635969	3274
636480	3785
636481	3273
636992	3784
636993	3272
637504	3783
637505	3271
638016	3782
638017	3270
638528	3781
638529	3269
639040	3780
639041	3268
639552	3779
639553	3267
640064	3778
640065	3266
640576	3777
640577	3265
641088	3776
641089	3264
641600	3775
641601	3263
642112	3774
642113	3262
642624	3773
642625	3261
643136	3772
643137	3260
643648	3771
643649	3259
644160	3770
644161	3258
644672	3769
644673	3257
645184	3768
645185	3256
645696	3767
645697	3255
646208	3766
646209	3254
646720	3765
646721	3253
647232	3764
647233	3252
647744	3763
647745	3251
648256	3762
648257	3250
648768	3761
648769	3249
649280	3760
649281	3248
649792	3759
649793	3247
650304	3758
650305	3246
650816	3757
650817	3245
651328	3756
651329	3244
651840	3755
651841	3243
652352	3754
652353	3242
652864	3753
652865	3241
653376	3752
653377	3240
653888	3751
653889	3239
654400	3750
654401	3238
654912	3749
654913	3237
655424	3748
655425	3236
655936	3747
655937	3235
656448	3746
656449	3234
656960	3745
656961	3233
657472	3744
657473	3232
657984	3743
657985	3231
658496	3742
658497	3230
659008	3741
659009	3229
659520	3740
659521	3228
660032	3739
660033	3227
660544	3738
660545	3226
661056	3737
661057	3225
661568	3736
661569	3224
662080	3735
662081	3223
662592	3734
662593	3222
663104	3733
663105	3221
663616	3732
663617	3220
664128	3731
664129	3219
664640	3730
664641	3218
665152	3729
665153	3217
665664	3728
665665	3216
666176	3727
666177	3215
666688	3726
666689	3214
667200	3725
667201	3213
667712	3724
667713	3212
668224	3723
668225	3211
668736	3722
668737	3210
669248	3721
669249	3209
669760	3720
669761	3208
670272	3719
670273	3207
670784	3718
670785	3206
671296	3717
671297	3205
671808	3716
671809	3204
672320	3715
672321	3203
672832	3714
672833	3202
673344	3713
673345	3201
673856	3712
673857	3200
674368	3711
674369	3199
674880	3710
674881	3198
675392	3709
675393	3197
675904	3708
675905	3196
676416	3707
676417	3195
676928	3706
676929	3194
677440	3705
677441	3193
677952	3704
677953	3192
678464	3703
678465	3191
678976	3702
678977	3190
679488	3701
679489	3189
680000	3700
680001	3188
680512	3699
680513	3187
681024	3698
681025	3186
681536	3697
681537	3185
682048	3696
682049	3184
682560	3695
682561	3183
683072	3694
683073	3182
683584	3693
683585	3181
684096	3692
684097	3180
684608	3691
684609	3179
685120	3690
685121	3178
685632	3689
685633	3177
686144	3688
686145	3176
686656	3687
686657	3175
687168	3686
687169	3174
687680	3685
687681	3173
688192	3684
688193	3172
688704	3683
688705	3171
689216	3682
689217	3170
689728	3681
689729	3169
690240	3680
690241	3168
690752	3679
690753	3167
691264	3678
691265	3166
691776	3677
691777	3165
692288	3676
692289	3164
692800	3675
692801	3163
693312	3674
693313	3162
693824	3673
693825	3161
694336	3672
694337	3160
694848	3671
694849	3159
695360	3670
695361	3158
695872	3669
695873	3157
696384	3668
696385	3156
696896	3667
696897	3155
697408	3666
697409	3154
697920	3665
697921	3153
698432	3664
698433	3152
698944	3663
698945	3151
699456	3662
699457	3150
699968	3661
699969	3149
700480	3660
700481	3148
700992	3659
700993	3147
701504	3658
701505	3146
702016	3657
702017	3145
702528	3656
702529	3144
703040	3655
703041	3143
703552	3654
703553	3142
704064	3653
704065	3141
704576	3652
704577	3140
705088	3651
705089	3139
705600	3650
705601	3138
706112	3649
706113	3137
706624	3648
706625	3136
707136	3647
707137	3135
707648	3646
707649	3134
708160	3645
708161	3133
708672	3644
708673	3132
709184	3643
709185	3131
709696	3642
709697	3130
710208	3641
710209	3129
710720	3640
710721	3128
711232	3639
711233	3127
711744	3638
711745	3126
712256	3637
712257	3125
712768	3636
712769	3124
713280	3635
713281	3123
713792	3634
713793	3122
714304	3633
714305	3121
714816	3632
714817	3120
715328	3631
715329	3119
715840	3630
715841	3118
716352	3629
716353	3117
716864	3628
716865	3116
717376	3627
717377	3115
717888	3626
717889	3114
718400	3625
718401	3113
718912	3624
718913	3112
719424	3623
719425	3111
719936	3622
719937	3110
720448	3621
720449	3109
720960	3620
720961	3108
721472	3619
721473	3107
721984	3618
721985	3106
722496	3617
722497	3105
723008	3616
723009	3104
723520	3615
723521	3103
724032	3614
724033	3102
724544	3613
724545	3101
725056	3612
725057	3100
725568	3611
725569	3099
726080	3610
726081	3098
726592	3609
726593	3097
727104	3608
727105	3096
727616	3607
727617	3095
728128	3606
728129	3094
728640	3605
728641	3093
729152	3604
729153	3092
729664	3603
729665	3091
730176	3602
730177	3090
730688	3601
730689	3089
731200	3600
731201	3088
731712	3599
731713	3087
732224	3598
732225	3086
732736	3597
732737	3085
733248	3596
733249	3084
733760	3595
733761	3083
734272	3594
734273	3082
734784	3593
734785	3081
735296	3592
735297	3080
735808	3591
735809	3079
736320	3590
736321	3078
736832	3589
736833	3077
737344	3588
737345	3076
737856	3587
737857	3075
738368	3586
738369	3074
738880	3585
738881	3073
739392	3584
739393	3072
739904	3583
739905	3071
740416	3582
740417	3070
740928	3581
740929	3069
741440	3580
741441	3068
741952	3579
741953	3067
742464	3578
742465	3066
742976	3577
742977	3065
743488	3576
743489	3064
744000	3575
744001	3063
744512	3574
744513	3062
745024	3573
745025	3061
745536	3572
745537	3060
746048	3571
746049	3059
746560	3570
746561	3058
747072	3569
747073	3057
747584	3568
747585	3056
748096	3567
748097	3055
748608	3566
748609	3054
749120	3565
749121	3053
749632	3564
749633	3052
750144	3563
750145	3051
750656	3562
750657	3050
751168	3561
751169	3049
751680	3560
751681	3048
752192	3559
752193	3047
752704	3558
752705	3046
753216	3557
753217	3045
753728	3556
753729	3044
754240	3555
754241	3043
754752	3554
754753	3042
755264	3553
755265	3041
755776	3552
755777	3040
756288	3551
756289	3039
756800	3550
756801	3038
757312	3549
757313	3037
757824	3548
757825	3036
758336	3547
758337	3035
758848	3546
758849	3034
759360	3545
759361	3033
759872	3544
759873	3032
760384	3543
760385	3031
760896	3542
760897	3030
761408	3541
761409	3029
761920	3540
761921	3028
762432	3539
762433	3027
762944	3538
762945	3026
763456	3537
763457	3025
763968	3536
763969	3024
764480	3535
764481	3023
764992	3534
764993	3022
765504	3533
765505	3021
766016	3532
766017	3020
766528	3531
766529	3019
767040	3530
767041	3018
767552	3529
767553	3017
768064	3528
768065	3016
768576	3527
768577	3015
769088	3526
769089	3014
769600	3525
769601	3013
770112	3524
770113	3012
770624	3523
770625	3011
771136	3522
771137	3010
771648	3521
771649	3009
772160	3520
772161	3008
772672	3519
772673	3007
773184	3518
773185	3006
773696	3517
773697	3005
774208	3516
774209	3004
774720	3515
774721	3003
775232	3514
775233	3002
775744	3513
775745	3001
776256	3512
776257	3000
776768	3511
776769	2999
777280	3510
777281	2998
777792	3509
777793	2997
778304	3508
778305	2996
778816	3507
778817	2995
779328	3506
779329	2994
779840	3505
779841	2993
780352	3504
780353	2992
780864	3503
780865	2991
781376	3502
781377	2990
781888	3501
781889	2989
782400	3500
782401	2988
782912	3499
782913	2987
783424	3498
783425	2986
783936	3497
783937	2985
784448	3496
784449	2984
784960	3495
784961	2983
785472	3494
785473	2982
785984	3493
785985	2981
786496	3492
786497	2980
787008	3491
787009	2979
787520	3490
787521	2978
788032	3489
788033	2977
788544	3488
788545	2976
789056	3487
789057	2975
789568	3486
789569	2974
790080	3485
790081	2973
790592	3484
790593	2972
791104	3483
791105	2971
791616	3482
791617	2970
792128	3481
792129	2969
792640	3480
792641	2968
793152	3479
793153	2967
793664	3478
793665	2966
794176	3477
794177	2965
794688	3476
794689	2964
795200	3475
795201	2963
795712	3474
795713	2962
796224	3473
796225	2961
796736	3472
796737	2960
797248	3471
797249	2959
797760	3470
797761	2958
798272	3469
798273	2957
798784	3468
798785	2956
799296	3467
799297	2955
799808	3466
799809	2954
800320	3465
800321	2953
800832	3464
800833	2952
801344	3463
801345	2951
801856	3462
801857	2950
802368	3461
802369	2949
802880	3460
802881	2948
803392	3459
803393	2947
803904	3458
803905	2946
804416	3457
804417	2945
804928	3456
804929	2944
805440	3455
805441	2943
805952	3454
805953	2942
806464	3453
806465	2941
806976	3452
806977	2940
807488	3451
807489	2939
808000	3450
808001	2938
808512	3449
808513	2937
809024	3448
809025	2936
809536	3447
809537	2935
810048	3446
810049	2934
810560	3445
810561	2933
811072	3444
811073	2932
811584	3443
811585	2931
812096	3442
812097	2930
812608	3441
812609	2929
813120	3440
813121	2928
813632	3439
813633	2927
814144	3438
814145	2926
814656	3437
814657	2925
815168	3436
815169	2924
815680	3435
815681	2923
816192	3434
816193	2922
816704	3433
816705	2921
817216	3432
817217	2920
817728	3431
817729	2919
818240	3430
818241	2918
818752	3429
818753	2917
819264	3428
819265	2916
819776	3427
819777	2915
820288	3426
820289	2914
820800	3425
820801	2913
821312	3424
821313	2912
821824	3423
821825	2911
822336	3422
822337	2910
822848	3421
822849	2909
823360	3420
823361	2908
823872	3419
823873	2907
824384	3418
824385	2906
824896	3417
824897	2905
825408	3416
825409	2904
825920	3415
825921	2903
826432	3414
826433	2902
826944	3413
826945	2901
827456	3412
827457	2900
827968	3411
827969	2899
828480	3410
828481	2898
828992	3409
828993	2897
829504	3408
829505	2896
830016	3407
830017	2895
830528	3406
830529	2894
831040	3405
831041	2893
831552	3404
831553	2892
832064	3403
832065	2891
832576	3402
832577	2890
833088	3401
833089	2889
833600	3400
833601	2888
834112	3399
