x	y
956635	1322
956928	1615
956929	1321
957221	1613
957222	1320
957513	1611
957514	1319
957804	1609
957805	1318
958094	1607
958095	1317
958383	1605
958384	1316
958671	1603
958672	1315
958958	1601
958959	1314
959244	1599
959245	1313
959529	1597
959530	1312
959813	1595
959814	1311
960096	1593
960097	1310
960378	1591
960379	1309
960659	1589
960660	1308
960939	1587
960940	1307
961218	1585
961219	1306
961496	1583
961497	1305
961773	1581
961774	1304
962049	1579
962050	1303
962324	1577
962325	1302
962598	1575
962599	1301
962871	1573
962872	1300
963143	1571
963144	1299
963414	1569
963415	1298
963684	1567
963685	1297
963953	1565
963954	1296
964221	1563
964222	1295
964488	1561
964489	1294
964754	1559
964755	1293
965019	1557
965020	1292
965283	1555
965284	1291
965546	1553
965547	1290
965808	1551
965809	1289
966069	1549
966070	1288
966329	1547
966330	1287
966588	1545
966589	1286
966846	1543
966847	1285
967103	1541
967104	1284
967359	1539
967360	771
967614	1025
967615	770
967868	1023
967869	769
968121	1021
968122	768
968373	1019
968374	767
968624	1017
968625	766
968874	1015
968875	765
