x	y
653797	4337
654940	3194
654941	4339
656085	3195
656086	4341
657231	3196
657232	4343
658378	3197
658379	4345
659526	3198
659527	4347
660675	3199
660676	4349
661825	3200
661826	4351
662976	3201
662977	4353
664128	3202
664129	4355
665281	3203
665282	4357
666435	3204
666436	4359
667590	3205
667591	4361
668746	3206
668747	4363
669903	3207
669904	4365
671061	3208
671062	4367
672220	3209
672221	4369
673380	3210
673381	4371
674541	3211
674542	4373
675703	3212
675704	4375
676866	3213
676867	4377
678030	3214
678031	4379
679195	3215
679196	4381
680361	3216
680362	4383
681528	3217
681529	4385
682696	3218
682697	4387
683865	3219
683866	4389
685035	3220
685036	4391
686206	3221
686207	4393
687378	3222
687379	4395
688551	3223
688552	4397
689725	3224
689726	4399
690900	3225
690901	4401
692076	3226
692077	4403
693253	3227
693254	4405
694431	3228
694432	4407
695610	3229
695611	4409
696790	3230
696791	4411
697971	3231
697972	4413
699153	3232
699154	4415
700336	3233
700337	4417
701520	3234
701521	4419
702705	3235
702706	4421
703891	3236
703892	4423
705078	3237
705079	4425
706266	3238
706267	4427
707455	3239
707456	4429
708645	3240
708646	4431
709836	3241
709837	4433
711028	3242
711029	4435
712221	3243
712222	4437
713415	3244
713416	4439
714610	3245
714611	4441
715806	3246
715807	4443
717003	3247
717004	4445
718201	3248
718202	4447
719400	3249
719401	4449
720600	3250
720601	4451
721801	3251
721802	4453
723003	3252
723004	4455
724206	3253
724207	4457
725410	3254
725411	4459
726615	3255
726616	4461
727821	3256
727822	4463
729028	3257
729029	4465
730236	3258
730237	4467
731445	3259
731446	4469
732655	3260
732656	4471
733866	3261
733867	4473
735078	3262
735079	4475
736291	3263
736292	4477
737505	3264
737506	4479
738720	3265
738721	4481
739936	3266
739937	4483
741153	3267
741154	4485
742371	3268
742372	4487
743590	3269
743591	4489
744810	3270
744811	4491
746031	3271
746032	4493
747253	3272
747254	4495
748476	3273
748477	4497
749700	3274
749701	4499
750925	3275
750926	4501
752151	3276
752152	4503
753378	3277
753379	4505
754606	3278
754607	4507
755835	3279
755836	4509
757065	3280
757066	4511
758296	3281
758297	4513
759528	3282
759529	4515
760761	3283
760762	4517
761995	3284
761996	4519
763230	3285
